"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/08/2024","AQS","160270010","3","2.7","ug/m3 LC","15","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"05/09/2024","AQS","160270010","3","3.7","ug/m3 LC","21","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"05/15/2024","AQS","160270010","3","4.5","ug/m3 LC","25","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"05/16/2024","AQS","160270010","3","6.4","ug/m3 LC","36","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"05/17/2024","AQS","160270010","3","2.9","ug/m3 LC","16","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"05/18/2024","AQS","160270010","3","4.6","ug/m3 LC","26","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"05/19/2024","AQS","160270010","3","2","ug/m3 LC","11","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"05/20/2024","AQS","160270010","3","4.4","ug/m3 LC","24","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"05/21/2024","AQS","160270010","3","3.6","ug/m3 LC","20","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"05/22/2024","AQS","160270010","3","4.7","ug/m3 LC","26","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"05/23/2024","AQS","160270010","3","3","ug/m3 LC","17","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"05/24/2024","AQS","160270010","3","4.2","ug/m3 LC","23","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"05/25/2024","AQS","160270010","3","3.4","ug/m3 LC","19","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"05/26/2024","AQS","160270010","3","3.9","ug/m3 LC","22","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"05/27/2024","AQS","160270010","3","4.8","ug/m3 LC","27","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/01/2024","AQS","160270010","3","3.4","ug/m3 LC","19","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/02/2024","AQS","160270010","3","2.8","ug/m3 LC","16","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/03/2024","AQS","160270010","3","0.8","ug/m3 LC","4","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/04/2024","AQS","160270010","3","2.6","ug/m3 LC","14","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/05/2024","AQS","160270010","3","3.3","ug/m3 LC","18","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/06/2024","AQS","160270010","3","8","ug/m3 LC","44","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/07/2024","AQS","160270010","3","6.9","ug/m3 LC","38","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/08/2024","AQS","160270010","3","3","ug/m3 LC","17","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/09/2024","AQS","160270010","3","4.2","ug/m3 LC","23","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/10/2024","AQS","160270010","3","4.4","ug/m3 LC","24","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/11/2024","AQS","160270010","3","3.5","ug/m3 LC","19","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/12/2024","AQS","160270010","3","3.1","ug/m3 LC","17","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/13/2024","AQS","160270010","3","4.8","ug/m3 LC","27","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/14/2024","AQS","160270010","3","2.4","ug/m3 LC","13","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/15/2024","AQS","160270010","3","1","ug/m3 LC","6","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/16/2024","AQS","160270010","3","1.2","ug/m3 LC","7","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/17/2024","AQS","160270010","3","1.4","ug/m3 LC","8","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/18/2024","AQS","160270010","3","1.8","ug/m3 LC","10","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/19/2024","AQS","160270010","3","1.7","ug/m3 LC","9","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/20/2024","AQS","160270010","3","3","ug/m3 LC","17","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/21/2024","AQS","160270010","3","4","ug/m3 LC","22","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/22/2024","AQS","160270010","3","7","ug/m3 LC","39","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/23/2024","AQS","160270010","3","6.7","ug/m3 LC","37","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/24/2024","AQS","160270010","3","3","ug/m3 LC","17","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/25/2024","AQS","160270010","3","3.5","ug/m3 LC","19","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/26/2024","AQS","160270010","3","5.5","ug/m3 LC","31","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/27/2024","AQS","160270010","3","2.9","ug/m3 LC","16","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/28/2024","AQS","160270010","3","1.2","ug/m3 LC","7","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/29/2024","AQS","160270010","3","3.5","ug/m3 LC","19","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"06/30/2024","AQS","160270010","3","3.7","ug/m3 LC","21","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/01/2024","AirNow","160270010","3","2.7","ug/m3 LC","15","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/02/2024","AirNow","160270010","3","3.3","ug/m3 LC","18","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/03/2024","AirNow","160270010","3","4.1","ug/m3 LC","23","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/04/2024","AirNow","160270010","3","18.9","ug/m3 LC","69","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/05/2024","AirNow","160270010","3","15.1","ug/m3 LC","62","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/06/2024","AirNow","160270010","3","2.6","ug/m3 LC","14","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/07/2024","AirNow","160270010","3","4","ug/m3 LC","22","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/08/2024","AirNow","160270010","3","7.4","ug/m3 LC","41","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/09/2024","AirNow","160270010","3","10.3","ug/m3 LC","53","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/10/2024","AirNow","160270010","3","12.8","ug/m3 LC","58","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/11/2024","AirNow","160270010","3","18.9","ug/m3 LC","69","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/12/2024","AirNow","160270010","3","23.3","ug/m3 LC","77","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/13/2024","AirNow","160270010","3","22.6","ug/m3 LC","76","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/14/2024","AirNow","160270010","3","20.2","ug/m3 LC","72","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/15/2024","AirNow","160270010","3","19.7","ug/m3 LC","71","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/16/2024","AirNow","160270010","3","12.8","ug/m3 LC","58","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/17/2024","AirNow","160270010","3","11","ug/m3 LC","55","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/18/2024","AirNow","160270010","3","22","ug/m3 LC","75","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/19/2024","AirNow","160270010","3","23.1","ug/m3 LC","77","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/20/2024","AirNow","160270010","3","20.2","ug/m3 LC","72","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/21/2024","AirNow","160270010","3","14.2","ug/m3 LC","61","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/22/2024","AirNow","160270010","3","14.3","ug/m3 LC","61","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/23/2024","AirNow","160270010","3","101.4","ug/m3 LC","183","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/24/2024","AirNow","160270010","3","41","ug/m3 LC","115","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/25/2024","AirNow","160270010","3","40.6","ug/m3 LC","114","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/26/2024","AirNow","160270010","3","50","ug/m3 LC","137","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/27/2024","AirNow","160270010","3","67.5","ug/m3 LC","159","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/28/2024","AirNow","160270010","3","41","ug/m3 LC","115","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/29/2024","AirNow","160270010","3","48.2","ug/m3 LC","132","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/30/2024","AirNow","160270010","3","19.4","ug/m3 LC","70","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"07/31/2024","AirNow","160270010","3","15.3","ug/m3 LC","63","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/01/2024","AirNow","160270010","3","14","ug/m3 LC","60","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/02/2024","AirNow","160270010","3","20.2","ug/m3 LC","72","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/03/2024","AirNow","160270010","3","25.3","ug/m3 LC","81","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/04/2024","AirNow","160270010","3","20.8","ug/m3 LC","73","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/05/2024","AirNow","160270010","3","15.5","ug/m3 LC","63","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/06/2024","AirNow","160270010","3","17.2","ug/m3 LC","66","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/07/2024","AirNow","160270010","3","18","ug/m3 LC","68","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/09/2024","AirNow","160270010","3","36.8","ug/m3 LC","104","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/10/2024","AirNow","160270010","3","20.9","ug/m3 LC","73","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/11/2024","AirNow","160270010","3","16.6","ug/m3 LC","65","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/12/2024","AirNow","160270010","3","20.8","ug/m3 LC","73","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/13/2024","AirNow","160270010","3","12.5","ug/m3 LC","57","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/14/2024","AirNow","160270010","3","18.7","ug/m3 LC","69","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/15/2024","AirNow","160270010","3","13.1","ug/m3 LC","58","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/16/2024","AirNow","160270010","3","11.1","ug/m3 LC","55","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/17/2024","AirNow","160270010","3","12.4","ug/m3 LC","57","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/18/2024","AirNow","160270010","3","8.5","ug/m3 LC","47","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/19/2024","AirNow","160270010","3","2.7","ug/m3 LC","15","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/20/2024","AirNow","160270010","3","4.5","ug/m3 LC","25","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/21/2024","AirNow","160270010","3","3.7","ug/m3 LC","21","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/22/2024","AirNow","160270010","3","8.2","ug/m3 LC","46","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/23/2024","AirNow","160270010","3","8.7","ug/m3 LC","48","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/25/2024","AirNow","160270010","3","6","ug/m3 LC","33","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/26/2024","AirNow","160270010","3","4.4","ug/m3 LC","24","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/28/2024","AirNow","160270010","3","5.5","ug/m3 LC","31","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/29/2024","AirNow","160270010","3","34.1","ug/m3 LC","98","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/30/2024","AirNow","160270010","3","76","ug/m3 LC","165","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"08/31/2024","AirNow","160270010","3","92.7","ug/m3 LC","177","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"09/01/2024","AirNow","160270010","3","46.3","ug/m3 LC","128","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"09/02/2024","AirNow","160270010","3","11.9","ug/m3 LC","56","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"09/03/2024","AirNow","160270010","3","24.3","ug/m3 LC","79","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
"09/04/2024","AirNow","160270010","3","32.3","ug/m3 LC","94","Nampa - Ridgecrest","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","14260","Boise City, ID","16","Idaho","027","Canyon","43.59946","-116.52924"
